Country code,Country,Period,IsLatestYear,Sex,Sex,FactValueNumeric
DNK,Denmark,2012,FALSE,Female,SEX_FMLE,81.77
ITA,Italy,2012,FALSE,Both sexes,SEX_BTSX,81.84
ESP,Spain,2012,FALSE,Both sexes,SEX_BTSX,81.96
ISL,Iceland,2012,FALSE,Both sexes,SEX_BTSX,81.98
GBR,United Kingdom of Great Britain and Northern Ireland,2012,FALSE,Female,SEX_FMLE,82.34
CHE,Switzerland,2012,FALSE,Both sexes,SEX_BTSX,82.39
NLD,Netherlands (Kingdom of the),2012,FALSE,Female,SEX_FMLE,82.56
GRC,Greece,2012,FALSE,Female,SEX_FMLE,82.63
IRL,Ireland,2012,FALSE,Female,SEX_FMLE,82.57
BEL,Belgium,2012,FALSE,Female,SEX_FMLE,82.57
SVN,Slovenia,2012,FALSE,Female,SEX_FMLE,82.77
DEU,Germany,2012,FALSE,Female,SEX_FMLE,82.84
MLT,Malta,2012,FALSE,Female,SEX_FMLE,82.98
NOR,Norway,2012,FALSE,Female,SEX_FMLE,83.06
AUT,Austria,2012,FALSE,Female,SEX_FMLE,83.08
PRT,Portugal,2012,FALSE,Female,SEX_FMLE,83.13
SWE,Sweden,2012,FALSE,Female,SEX_FMLE,83.16
FIN,Finland,2012,FALSE,Female,SEX_FMLE,83.22
ISR,Israel,2012,FALSE,Female,SEX_FMLE,83.33
ISL,Iceland,2012,FALSE,Female,SEX_FMLE,83.5
LUX,Luxembourg,2012,FALSE,Female,SEX_FMLE,83.57
CYP,Cyprus,2012,FALSE,Female,SEX_FMLE,83.68
ITA,Italy,2012,FALSE,Female,SEX_FMLE,84.06
CHE,Switzerland,2012,FALSE,Female,SEX_FMLE,84.27
FRA,France,2012,FALSE,Female,SEX_FMLE,84.53
ESP,Spain,2012,FALSE,Female,SEX_FMLE,84.71
UZB,Uzbekistan,2012,FALSE,Male,SEX_MLE,13.62
KAZ,Kazakhstan,2012,FALSE,Male,SEX_MLE,14.87
UZB,Uzbekistan,2012,FALSE,Both sexes,SEX_BTSX,14.88
MDA,Republic of Moldova,2012,FALSE,Male,SEX_MLE,14.86
BLR,Belarus,2012,FALSE,Male,SEX_MLE,14.96
RUS,Russian Federation,2012,FALSE,Male,SEX_MLE,15.43
UKR,Ukraine,2012,FALSE,Male,SEX_MLE,15.43
KGZ,Kyrgyzstan,2012,FALSE,Male,SEX_MLE,15.55
GEO,Georgia,2012,FALSE,Male,SEX_MLE,15.73
UZB,Uzbekistan,2012,FALSE,Female,SEX_FMLE,15.98
ARM,Armenia,2012,FALSE,Male,SEX_MLE,16.13
LVA,Latvia,2012,FALSE,Male,SEX_MLE,16.4
AZE,Azerbaijan,2012,FALSE,Male,SEX_MLE,16.46
TKM,Turkmenistan,2012,FALSE,Male,SEX_MLE,16.69
LTU,Lithuania,2012,FALSE,Male,SEX_MLE,16.74
BGR,Bulgaria,2012,FALSE,Male,SEX_MLE,17.02
HUN,Hungary,2012,FALSE,Male,SEX_MLE,17.24
MDA,Republic of Moldova,2012,FALSE,Both sexes,SEX_BTSX,17.25
TJK,Tajikistan,2012,FALSE,Male,SEX_MLE,17.4
SRB,Serbia,2012,FALSE,Male,SEX_MLE,17.4
MKD,North Macedonia,2012,FALSE,Male,SEX_MLE,17.46
ROU,Romania,2012,FALSE,Male,SEX_MLE,17.49
KGZ,Kyrgyzstan,2012,FALSE,Both sexes,SEX_BTSX,17.64
KAZ,Kazakhstan,2012,FALSE,Both sexes,SEX_BTSX,17.59
AZE,Azerbaijan,2012,FALSE,Both sexes,SEX_BTSX,17.66
EST,Estonia,2012,FALSE,Male,SEX_MLE,17.85
SVK,Slovakia,2012,FALSE,Male,SEX_MLE,17.83
TJK,Tajikistan,2012,FALSE,Both sexes,SEX_BTSX,18.1
GEO,Georgia,2012,FALSE,Both sexes,SEX_BTSX,18.2
MNE,Montenegro,2012,FALSE,Male,SEX_MLE,18.34
UKR,Ukraine,2012,FALSE,Both sexes,SEX_BTSX,18.36
POL,Poland,2012,FALSE,Male,SEX_MLE,18.5
BLR,Belarus,2012,FALSE,Both sexes,SEX_BTSX,18.53
HRV,Croatia,2012,FALSE,Male,SEX_MLE,18.64
TKM,Turkmenistan,2012,FALSE,Both sexes,SEX_BTSX,18.63
AZE,Azerbaijan,2012,FALSE,Female,SEX_FMLE,18.7
RUS,Russian Federation,2012,FALSE,Both sexes,SEX_BTSX,18.67
MKD,North Macedonia,2012,FALSE,Both sexes,SEX_BTSX,18.74
TJK,Tajikistan,2012,FALSE,Female,SEX_FMLE,18.86
TUR,Türkiye,2012,FALSE,Male,SEX_MLE,18.91
ARM,Armenia,2012,FALSE,Both sexes,SEX_BTSX,18.94
SRB,Serbia,2012,FALSE,Both sexes,SEX_BTSX,19.03
CZE,Czechia,2012,FALSE,Male,SEX_MLE,19.07
BIH,Bosnia and Herzegovina,2012,FALSE,Male,SEX_MLE,19.09
BGR,Bulgaria,2012,FALSE,Both sexes,SEX_BTSX,19.25
MDA,Republic of Moldova,2012,FALSE,Female,SEX_FMLE,19.21
KGZ,Kyrgyzstan,2012,FALSE,Female,SEX_FMLE,19.5
KAZ,Kazakhstan,2012,FALSE,Female,SEX_FMLE,19.61
LVA,Latvia,2012,FALSE,Both sexes,SEX_BTSX,19.73
ROU,Romania,2012,FALSE,Both sexes,SEX_BTSX,19.68
HUN,Hungary,2012,FALSE,Both sexes,SEX_BTSX,19.8
MKD,North Macedonia,2012,FALSE,Female,SEX_FMLE,19.93
ALB,Albania,2012,FALSE,Male,SEX_MLE,19.97
MNE,Montenegro,2012,FALSE,Both sexes,SEX_BTSX,19.97
TKM,Turkmenistan,2012,FALSE,Female,SEX_FMLE,20.17
LTU,Lithuania,2012,FALSE,Both sexes,SEX_BTSX,20.25
GEO,Georgia,2012,FALSE,Female,SEX_FMLE,20.26
SVK,Slovakia,2012,FALSE,Both sexes,SEX_BTSX,20.34
SRB,Serbia,2012,FALSE,Female,SEX_FMLE,20.45
UKR,Ukraine,2012,FALSE,Female,SEX_FMLE,20.51
SVN,Slovenia,2012,FALSE,Male,SEX_MLE,20.64
BIH,Bosnia and Herzegovina,2012,FALSE,Both sexes,SEX_BTSX,20.82
HRV,Croatia,2012,FALSE,Both sexes,SEX_BTSX,21.01
RUS,Russian Federation,2012,FALSE,Female,SEX_FMLE,20.99
ALB,Albania,2012,FALSE,Both sexes,SEX_BTSX,21.17
TUR,Türkiye,2012,FALSE,Both sexes,SEX_BTSX,21.19
ARM,Armenia,2012,FALSE,Female,SEX_FMLE,21.19
BGR,Bulgaria,2012,FALSE,Female,SEX_FMLE,21.19
POL,Poland,2012,FALSE,Both sexes,SEX_BTSX,21.23
BEL,Belgium,2012,FALSE,Male,SEX_MLE,21.26
CZE,Czechia,2012,FALSE,Both sexes,SEX_BTSX,21.26
PRT,Portugal,2012,FALSE,Male,SEX_MLE,21.28
BLR,Belarus,2012,FALSE,Female,SEX_FMLE,21.29
DNK,Denmark,2012,FALSE,Male,SEX_MLE,21.33
EST,Estonia,2012,FALSE,Both sexes,SEX_BTSX,21.39
MNE,Montenegro,2012,FALSE,Female,SEX_FMLE,21.39
FIN,Finland,2012,FALSE,Male,SEX_MLE,21.42
ROU,Romania,2012,FALSE,Female,SEX_FMLE,21.58
AUT,Austria,2012,FALSE,Male,SEX_MLE,21.63
DEU,Germany,2012,FALSE,Male,SEX_MLE,21.72
IRL,Ireland,2012,FALSE,Male,SEX_MLE,21.74
GRC,Greece,2012,FALSE,Male,SEX_MLE,21.84
HUN,Hungary,2012,FALSE,Female,SEX_FMLE,21.84
MLT,Malta,2012,FALSE,Male,SEX_MLE,21.91
NLD,Netherlands (Kingdom of the),2012,FALSE,Male,SEX_MLE,21.92
LVA,Latvia,2012,FALSE,Female,SEX_FMLE,22.16
LUX,Luxembourg,2012,FALSE,Male,SEX_MLE,22.24
NOR,Norway,2012,FALSE,Male,SEX_MLE,22.21
GBR,United Kingdom of Great Britain and Northern Ireland,2012,FALSE,Male,SEX_MLE,22.24
BIH,Bosnia and Herzegovina,2012,FALSE,Female,SEX_FMLE,22.29
ESP,Spain,2012,FALSE,Male,SEX_MLE,22.29
ITA,Italy,2012,FALSE,Male,SEX_MLE,22.36
SVK,Slovakia,2012,FALSE,Female,SEX_FMLE,22.4
SWE,Sweden,2012,FALSE,Male,SEX_MLE,22.44
ALB,Albania,2012,FALSE,Female,SEX_FMLE,22.48
CYP,Cyprus,2012,FALSE,Male,SEX_MLE,22.52
FRA,France,2012,FALSE,Male,SEX_MLE,22.58
DNK,Denmark,2012,FALSE,Both sexes,SEX_BTSX,22.74
ISR,Israel,2012,FALSE,Male,SEX_MLE,22.77
SVN,Slovenia,2012,FALSE,Both sexes,SEX_BTSX,22.92
LTU,Lithuania,2012,FALSE,Female,SEX_FMLE,22.97
TUR,Türkiye,2012,FALSE,Female,SEX_FMLE,23.1
HRV,Croatia,2012,FALSE,Female,SEX_FMLE,23.05
ISL,Iceland,2012,FALSE,Male,SEX_MLE,23.13
CHE,Switzerland,2012,FALSE,Male,SEX_MLE,23.08
CZE,Czechia,2012,FALSE,Female,SEX_FMLE,23.16
BEL,Belgium,2012,FALSE,Both sexes,SEX_BTSX,23.21
GRC,Greece,2012,FALSE,Both sexes,SEX_BTSX,23.25
IRL,Ireland,2012,FALSE,Both sexes,SEX_BTSX,23.29
DEU,Germany,2012,FALSE,Both sexes,SEX_BTSX,23.41
NLD,Netherlands (Kingdom of the),2012,FALSE,Both sexes,SEX_BTSX,23.45
PRT,Portugal,2012,FALSE,Both sexes,SEX_BTSX,23.42
AUT,Austria,2012,FALSE,Both sexes,SEX_BTSX,23.49
FIN,Finland,2012,FALSE,Both sexes,SEX_BTSX,23.52
POL,Poland,2012,FALSE,Female,SEX_FMLE,23.51
GBR,United Kingdom of Great Britain and Northern Ireland,2012,FALSE,Both sexes,SEX_BTSX,23.51
MLT,Malta,2012,FALSE,Both sexes,SEX_BTSX,23.55
NOR,Norway,2012,FALSE,Both sexes,SEX_BTSX,23.63
SWE,Sweden,2012,FALSE,Both sexes,SEX_BTSX,23.78
CYP,Cyprus,2012,FALSE,Both sexes,SEX_BTSX,23.93
EST,Estonia,2012,FALSE,Female,SEX_FMLE,23.97
LUX,Luxembourg,2012,FALSE,Both sexes,SEX_BTSX,23.96
DNK,Denmark,2012,FALSE,Female,SEX_FMLE,24.03
ISR,Israel,2012,FALSE,Both sexes,SEX_BTSX,24.06
ISL,Iceland,2012,FALSE,Both sexes,SEX_BTSX,24.21
ITA,Italy,2012,FALSE,Both sexes,SEX_BTSX,24.26
ESP,Spain,2012,FALSE,Both sexes,SEX_BTSX,24.51
GRC,Greece,2012,FALSE,Female,SEX_FMLE,24.61
GBR,United Kingdom of Great Britain and Northern Ireland,2012,FALSE,Female,SEX_FMLE,24.66
IRL,Ireland,2012,FALSE,Female,SEX_FMLE,24.75
CHE,Switzerland,2012,FALSE,Both sexes,SEX_BTSX,24.72
SVN,Slovenia,2012,FALSE,Female,SEX_FMLE,24.82
FRA,France,2012,FALSE,Both sexes,SEX_BTSX,24.84
NLD,Netherlands (Kingdom of the),2012,FALSE,Female,SEX_FMLE,24.81
NOR,Norway,2012,FALSE,Female,SEX_FMLE,24.92
DEU,Germany,2012,FALSE,Female,SEX_FMLE,24.96
MLT,Malta,2012,FALSE,Female,SEX_FMLE,24.99
BEL,Belgium,2012,FALSE,Female,SEX_FMLE,24.98
SWE,Sweden,2012,FALSE,Female,SEX_FMLE,25.02
AUT,Austria,2012,FALSE,Female,SEX_FMLE,25.12
ISL,Iceland,2012,FALSE,Female,SEX_FMLE,25.21
ISR,Israel,2012,FALSE,Female,SEX_FMLE,25.19
CYP,Cyprus,2012,FALSE,Female,SEX_FMLE,25.26
PRT,Portugal,2012,FALSE,Female,SEX_FMLE,25.28
FIN,Finland,2012,FALSE,Female,SEX_FMLE,25.38
LUX,Luxembourg,2012,FALSE,Female,SEX_FMLE,25.48
ITA,Italy,2012,FALSE,Female,SEX_FMLE,25.92
CHE,Switzerland,2012,FALSE,Female,SEX_FMLE,26.13
ESP,Spain,2012,FALSE,Female,SEX_FMLE,26.55
FRA,France,2012,FALSE,Female,SEX_FMLE,26.84
RUS,Russian Federation,2011,FALSE,Male,SEX_MLE,63.99
KAZ,Kazakhstan,2011,FALSE,Male,SEX_MLE,64.23
BLR,Belarus,2011,FALSE,Male,SEX_MLE,64.67
UZB,Uzbekistan,2011,FALSE,Male,SEX_MLE,64.87
MDA,Republic of Moldova,2011,FALSE,Male,SEX_MLE,65.45
KGZ,Kyrgyzstan,2011,FALSE,Male,SEX_MLE,65.64
TKM,Turkmenistan,2011,FALSE,Male,SEX_MLE,65.73
UKR,Ukraine,2011,FALSE,Male,SEX_MLE,65.91
UZB,Uzbekistan,2011,FALSE,Both sexes,SEX_BTSX,67.18
AZE,Azerbaijan,2011,FALSE,Male,SEX_MLE,67.57
GEO,Georgia,2011,FALSE,Male,SEX_MLE,67.58
LTU,Lithuania,2011,FALSE,Male,SEX_MLE,68.01
LVA,Latvia,2011,FALSE,Male,SEX_MLE,68.55
TJK,Tajikistan,2011,FALSE,Male,SEX_MLE,68.62
ARM,Armenia,2011,FALSE,Male,SEX_MLE,68.88
KAZ,Kazakhstan,2011,FALSE,Both sexes,SEX_BTSX,69.13
TKM,Turkmenistan,2011,FALSE,Both sexes,SEX_BTSX,69.23
KGZ,Kyrgyzstan,2011,FALSE,Both sexes,SEX_BTSX,69.54
UZB,Uzbekistan,2011,FALSE,Female,SEX_FMLE,69.52
MDA,Republic of Moldova,2011,FALSE,Both sexes,SEX_BTSX,69.82
RUS,Russian Federation,2011,FALSE,Both sexes,SEX_BTSX,69.77
AZE,Azerbaijan,2011,FALSE,Both sexes,SEX_BTSX,70.39
TJK,Tajikistan,2011,FALSE,Both sexes,SEX_BTSX,70.42
BLR,Belarus,2011,FALSE,Both sexes,SEX_BTSX,70.57
BGR,Bulgaria,2011,FALSE,Male,SEX_MLE,70.59
ROU,Romania,2011,FALSE,Male,SEX_MLE,70.92
UKR,Ukraine,2011,FALSE,Both sexes,SEX_BTSX,70.93
HUN,Hungary,2011,FALSE,Male,SEX_MLE,71.12
EST,Estonia,2011,FALSE,Male,SEX_MLE,71.26
SRB,Serbia,2011,FALSE,Male,SEX_MLE,71.9
GEO,Georgia,2011,FALSE,Both sexes,SEX_BTSX,71.94
SVK,Slovakia,2011,FALSE,Male,SEX_MLE,72.21
TJK,Tajikistan,2011,FALSE,Female,SEX_FMLE,72.35
POL,Poland,2011,FALSE,Male,SEX_MLE,72.42
TKM,Turkmenistan,2011,FALSE,Female,SEX_FMLE,72.64
MKD,North Macedonia,2011,FALSE,Male,SEX_MLE,72.94
AZE,Azerbaijan,2011,FALSE,Female,SEX_FMLE,73.17
ARM,Armenia,2011,FALSE,Both sexes,SEX_BTSX,73.31
KGZ,Kyrgyzstan,2011,FALSE,Female,SEX_FMLE,73.52
LTU,Lithuania,2011,FALSE,Both sexes,SEX_BTSX,73.55
MNE,Montenegro,2011,FALSE,Male,SEX_MLE,73.56
TUR,Türkiye,2011,FALSE,Male,SEX_MLE,73.65
LVA,Latvia,2011,FALSE,Both sexes,SEX_BTSX,73.67
KAZ,Kazakhstan,2011,FALSE,Female,SEX_FMLE,73.87
HRV,Croatia,2011,FALSE,Male,SEX_MLE,73.95
BGR,Bulgaria,2011,FALSE,Both sexes,SEX_BTSX,74.07
MDA,Republic of Moldova,2011,FALSE,Female,SEX_FMLE,74.22
BIH,Bosnia and Herzegovina,2011,FALSE,Male,SEX_MLE,74.34
ROU,Romania,2011,FALSE,Both sexes,SEX_BTSX,74.44
SRB,Serbia,2011,FALSE,Both sexes,SEX_BTSX,74.55
CZE,Czechia,2011,FALSE,Male,SEX_MLE,74.7
HUN,Hungary,2011,FALSE,Both sexes,SEX_BTSX,74.9
MKD,North Macedonia,2011,FALSE,Both sexes,SEX_BTSX,74.96
ALB,Albania,2011,FALSE,Male,SEX_MLE,75.11
RUS,Russian Federation,2011,FALSE,Female,SEX_FMLE,75.55
UKR,Ukraine,2011,FALSE,Female,SEX_FMLE,75.77
SVK,Slovakia,2011,FALSE,Both sexes,SEX_BTSX,75.93
MNE,Montenegro,2011,FALSE,Both sexes,SEX_BTSX,75.99
GEO,Georgia,2011,FALSE,Female,SEX_FMLE,76.21
EST,Estonia,2011,FALSE,Both sexes,SEX_BTSX,76.29
ALB,Albania,2011,FALSE,Both sexes,SEX_BTSX,76.62
POL,Poland,2011,FALSE,Both sexes,SEX_BTSX,76.56
TUR,Türkiye,2011,FALSE,Both sexes,SEX_BTSX,76.7
SVN,Slovenia,2011,FALSE,Male,SEX_MLE,76.7
BLR,Belarus,2011,FALSE,Female,SEX_FMLE,76.71
MKD,North Macedonia,2011,FALSE,Female,SEX_FMLE,77.02
PRT,Portugal,2011,FALSE,Male,SEX_MLE,77.05
BIH,Bosnia and Herzegovina,2011,FALSE,Both sexes,SEX_BTSX,77.06
SRB,Serbia,2011,FALSE,Female,SEX_FMLE,77.11
HRV,Croatia,2011,FALSE,Both sexes,SEX_BTSX,77.21
FIN,Finland,2011,FALSE,Male,SEX_MLE,77.19
ARM,Armenia,2011,FALSE,Female,SEX_FMLE,77.33
BGR,Bulgaria,2011,FALSE,Female,SEX_FMLE,77.63
BEL,Belgium,2011,FALSE,Male,SEX_MLE,77.64
DNK,Denmark,2011,FALSE,Male,SEX_MLE,77.76
CZE,Czechia,2011,FALSE,Both sexes,SEX_BTSX,77.79
GRC,Greece,2011,FALSE,Male,SEX_MLE,77.96
ROU,Romania,2011,FALSE,Female,SEX_FMLE,78.01
AUT,Austria,2011,FALSE,Male,SEX_MLE,78.05
DEU,Germany,2011,FALSE,Male,SEX_MLE,78.13
MNE,Montenegro,2011,FALSE,Female,SEX_FMLE,78.35
IRL,Ireland,2011,FALSE,Male,SEX_MLE,78.31
FRA,France,2011,FALSE,Male,SEX_MLE,78.36
LVA,Latvia,2011,FALSE,Female,SEX_FMLE,78.43
ALB,Albania,2011,FALSE,Female,SEX_FMLE,78.5
MLT,Malta,2011,FALSE,Male,SEX_MLE,78.5
HUN,Hungary,2011,FALSE,Female,SEX_FMLE,78.5
GBR,United Kingdom of Great Britain and Northern Ireland,2011,FALSE,Male,SEX_MLE,78.76
NOR,Norway,2011,FALSE,Male,SEX_MLE,78.87
ESP,Spain,2011,FALSE,Male,SEX_MLE,78.96
LTU,Lithuania,2011,FALSE,Female,SEX_FMLE,79
LUX,Luxembourg,2011,FALSE,Male,SEX_MLE,79.17
NLD,Netherlands (Kingdom of the),2011,FALSE,Male,SEX_MLE,79.16
CYP,Cyprus,2011,FALSE,Male,SEX_MLE,79.35
ITA,Italy,2011,FALSE,Male,SEX_MLE,79.35
TUR,Türkiye,2011,FALSE,Female,SEX_FMLE,79.55
SVK,Slovakia,2011,FALSE,Female,SEX_FMLE,79.55
BIH,Bosnia and Herzegovina,2011,FALSE,Female,SEX_FMLE,79.64
SWE,Sweden,2011,FALSE,Male,SEX_MLE,79.68
DNK,Denmark,2011,FALSE,Both sexes,SEX_BTSX,79.69
SVN,Slovenia,2011,FALSE,Both sexes,SEX_BTSX,79.85
ISR,Israel,2011,FALSE,Male,SEX_MLE,79.81
ISL,Iceland,2011,FALSE,Male,SEX_MLE,80.24
BEL,Belgium,2011,FALSE,Both sexes,SEX_BTSX,80.17
PRT,Portugal,2011,FALSE,Both sexes,SEX_BTSX,80.24
CHE,Switzerland,2011,FALSE,Male,SEX_MLE,80.21
FIN,Finland,2011,FALSE,Both sexes,SEX_BTSX,80.28
HRV,Croatia,2011,FALSE,Female,SEX_FMLE,80.38
GRC,Greece,2011,FALSE,Both sexes,SEX_BTSX,80.36
IRL,Ireland,2011,FALSE,Both sexes,SEX_BTSX,80.39
DEU,Germany,2011,FALSE,Both sexes,SEX_BTSX,80.46
GBR,United Kingdom of Great Britain and Northern Ireland,2011,FALSE,Both sexes,SEX_BTSX,80.64
MLT,Malta,2011,FALSE,Both sexes,SEX_BTSX,80.72
AUT,Austria,2011,FALSE,Both sexes,SEX_BTSX,80.74
POL,Poland,2011,FALSE,Female,SEX_FMLE,80.67
CZE,Czechia,2011,FALSE,Female,SEX_FMLE,80.82
EST,Estonia,2011,FALSE,Female,SEX_FMLE,80.89
NLD,Netherlands (Kingdom of the),2011,FALSE,Both sexes,SEX_BTSX,80.96
NOR,Norway,2011,FALSE,Both sexes,SEX_BTSX,80.97
CYP,Cyprus,2011,FALSE,Both sexes,SEX_BTSX,81.39
LUX,Luxembourg,2011,FALSE,Both sexes,SEX_BTSX,81.39
SWE,Sweden,2011,FALSE,Both sexes,SEX_BTSX,81.52
FRA,France,2011,FALSE,Both sexes,SEX_BTSX,81.58
DNK,Denmark,2011,FALSE,Female,SEX_FMLE,81.57
ISR,Israel,2011,FALSE,Both sexes,SEX_BTSX,81.65
ESP,Spain,2011,FALSE,Both sexes,SEX_BTSX,81.81
ITA,Italy,2011,FALSE,Both sexes,SEX_BTSX,81.83
ISL,Iceland,2011,FALSE,Both sexes,SEX_BTSX,81.86
CHE,Switzerland,2011,FALSE,Both sexes,SEX_BTSX,82.37
IRL,Ireland,2011,FALSE,Female,SEX_FMLE,82.43
GBR,United Kingdom of Great Britain and Northern Ireland,2011,FALSE,Female,SEX_FMLE,82.45
BEL,Belgium,2011,FALSE,Female,SEX_FMLE,82.61
NLD,Netherlands (Kingdom of the),2011,FALSE,Female,SEX_FMLE,82.62
DEU,Germany,2011,FALSE,Female,SEX_FMLE,82.75
MLT,Malta,2011,FALSE,Female,SEX_FMLE,82.82
SVN,Slovenia,2011,FALSE,Female,SEX_FMLE,82.83
GRC,Greece,2011,FALSE,Female,SEX_FMLE,82.81
NOR,Norway,2011,FALSE,Female,SEX_FMLE,83.02
PRT,Portugal,2011,FALSE,Female,SEX_FMLE,83.27
AUT,Austria,2011,FALSE,Female,SEX_FMLE,83.28
FIN,Finland,2011,FALSE,Female,SEX_FMLE,83.33
SWE,Sweden,2011,FALSE,Female,SEX_FMLE,83.32
CYP,Cyprus,2011,FALSE,Female,SEX_FMLE,83.44
ISR,Israel,2011,FALSE,Female,SEX_FMLE,83.37
ISL,Iceland,2011,FALSE,Female,SEX_FMLE,83.45
LUX,Luxembourg,2011,FALSE,Female,SEX_FMLE,83.48
ITA,Italy,2011,FALSE,Female,SEX_FMLE,84.12
CHE,Switzerland,2011,FALSE,Female,SEX_FMLE,84.36
ESP,Spain,2011,FALSE,Female,SEX_FMLE,84.62
FRA,France,2011,FALSE,Female,SEX_FMLE,84.66
UZB,Uzbekistan,2011,FALSE,Male,SEX_MLE,13.44
BLR,Belarus,2011,FALSE,Male,SEX_MLE,14.35
MDA,Republic of Moldova,2011,FALSE,Male,SEX_MLE,14.54
UZB,Uzbekistan,2011,FALSE,Both sexes,SEX_BTSX,14.61
KAZ,Kazakhstan,2011,FALSE,Male,SEX_MLE,14.73
RUS,Russian Federation,2011,FALSE,Male,SEX_MLE,15.14
UKR,Ukraine,2011,FALSE,Male,SEX_MLE,15.35
KGZ,Kyrgyzstan,2011,FALSE,Male,SEX_MLE,15.39
GEO,Georgia,2011,FALSE,Male,SEX_MLE,15.43
UZB,Uzbekistan,2011,FALSE,Female,SEX_FMLE,15.63
AZE,Azerbaijan,2011,FALSE,Male,SEX_MLE,15.71
ARM,Armenia,2011,FALSE,Male,SEX_MLE,15.89
LVA,Latvia,2011,FALSE,Male,SEX_MLE,16.25
TKM,Turkmenistan,2011,FALSE,Male,SEX_MLE,16.55
LTU,Lithuania,2011,FALSE,Male,SEX_MLE,16.59
MDA,Republic of Moldova,2011,FALSE,Both sexes,SEX_BTSX,16.89
BGR,Bulgaria,2011,FALSE,Male,SEX_MLE,16.92
TJK,Tajikistan,2011,FALSE,Male,SEX_MLE,16.96
HUN,Hungary,2011,FALSE,Male,SEX_MLE,17.14
AZE,Azerbaijan,2011,FALSE,Both sexes,SEX_BTSX,17.24
SRB,Serbia,2011,FALSE,Male,SEX_MLE,17.22
KAZ,Kazakhstan,2011,FALSE,Both sexes,SEX_BTSX,17.37
ROU,Romania,2011,FALSE,Male,SEX_MLE,17.41
MKD,North Macedonia,2011,FALSE,Male,SEX_MLE,17.47
KGZ,Kyrgyzstan,2011,FALSE,Both sexes,SEX_BTSX,17.51
TJK,Tajikistan,2011,FALSE,Both sexes,SEX_BTSX,17.65
SVK,Slovakia,2011,FALSE,Male,SEX_MLE,17.7
GEO,Georgia,2011,FALSE,Both sexes,SEX_BTSX,17.84
EST,Estonia,2011,FALSE,Male,SEX_MLE,17.92
BLR,Belarus,2011,FALSE,Both sexes,SEX_BTSX,17.98
UKR,Ukraine,2011,FALSE,Both sexes,SEX_BTSX,18.22
MNE,Montenegro,2011,FALSE,Male,SEX_MLE,18.32
TJK,Tajikistan,2011,FALSE,Female,SEX_FMLE,18.4
RUS,Russian Federation,2011,FALSE,Both sexes,SEX_BTSX,18.42
POL,Poland,2011,FALSE,Male,SEX_MLE,18.53
AZE,Azerbaijan,2011,FALSE,Female,SEX_FMLE,18.58
TKM,Turkmenistan,2011,FALSE,Both sexes,SEX_BTSX,18.58
HRV,Croatia,2011,FALSE,Male,SEX_MLE,18.63
ARM,Armenia,2011,FALSE,Both sexes,SEX_BTSX,18.73
MKD,North Macedonia,2011,FALSE,Both sexes,SEX_BTSX,18.75
BIH,Bosnia and Herzegovina,2011,FALSE,Male,SEX_MLE,18.79
MDA,Republic of Moldova,2011,FALSE,Female,SEX_FMLE,18.81
SRB,Serbia,2011,FALSE,Both sexes,SEX_BTSX,18.83
TUR,Türkiye,2011,FALSE,Male,SEX_MLE,18.87
CZE,Czechia,2011,FALSE,Male,SEX_MLE,18.98
BGR,Bulgaria,2011,FALSE,Both sexes,SEX_BTSX,19.2
KAZ,Kazakhstan,2011,FALSE,Female,SEX_FMLE,19.33
KGZ,Kyrgyzstan,2011,FALSE,Female,SEX_FMLE,19.38
ROU,Romania,2011,FALSE,Both sexes,SEX_BTSX,19.56
LVA,Latvia,2011,FALSE,Both sexes,SEX_BTSX,19.73
HUN,Hungary,2011,FALSE,Both sexes,SEX_BTSX,19.8
GEO,Georgia,2011,FALSE,Female,SEX_FMLE,19.86
MNE,Montenegro,2011,FALSE,Both sexes,SEX_BTSX,19.9
MKD,North Macedonia,2011,FALSE,Female,SEX_FMLE,19.93
ALB,Albania,2011,FALSE,Male,SEX_MLE,20.03
LTU,Lithuania,2011,FALSE,Both sexes,SEX_BTSX,20.1
TKM,Turkmenistan,2011,FALSE,Female,SEX_FMLE,20.21
SRB,Serbia,2011,FALSE,Female,SEX_FMLE,20.23
SVK,Slovakia,2011,FALSE,Both sexes,SEX_BTSX,20.29
UKR,Ukraine,2011,FALSE,Female,SEX_FMLE,20.32
SVN,Slovenia,2011,FALSE,Male,SEX_MLE,20.54
BIH,Bosnia and Herzegovina,2011,FALSE,Both sexes,SEX_BTSX,20.67
RUS,Russian Federation,2011,FALSE,Female,SEX_FMLE,20.78
BLR,Belarus,2011,FALSE,Female,SEX_FMLE,20.87
HRV,Croatia,2011,FALSE,Both sexes,SEX_BTSX,20.92
ARM,Armenia,2011,FALSE,Female,SEX_FMLE,21.04
TUR,Türkiye,2011,FALSE,Both sexes,SEX_BTSX,21.16
DNK,Denmark,2011,FALSE,Male,SEX_MLE,21.16
BGR,Bulgaria,2011,FALSE,Female,SEX_FMLE,21.21
CZE,Czechia,2011,FALSE,Both sexes,SEX_BTSX,21.19
MNE,Montenegro,2011,FALSE,Female,SEX_FMLE,21.27
POL,Poland,2011,FALSE,Both sexes,SEX_BTSX,21.27
EST,Estonia,2011,FALSE,Both sexes,SEX_BTSX,21.36
FIN,Finland,2011,FALSE,Male,SEX_MLE,21.36
BEL,Belgium,2011,FALSE,Male,SEX_MLE,21.42
